player_tag,clan_tag,country,expLevel,trophies,arena_id,arena_name
#20PLUPVC88,#G20YR9UJ,Turkey,3,118,54000001.0,Goblin Stadium
#2YYJ929G0,#RGPRC9G8,Turkey,48,10000,54000031.0,Legendary Arena
#YRRGJ2V0Q,#RGPRC9G8,Turkey,40,7955,54000017.0,Boot Camp
#UV2U8LPG8,#GQYQ82YU,Turkey,21,2302,54000009.0,Frozen Peak
#VYJG9VRJU,#GQYQ82YU,Turkey,12,1157,54000004.0,Spell Valley
#VYQ9LCQR9,#GQYQ82YU,Turkey,5,348,54000002.0,Bone Pit
#VLJV9CV90,#RR9Q00Q2,Turkey,13,1794,54000006.0,P.E.K.K.A's Playhouse
#V2V9Q2UYP,#RVVQQ820,Turkey,30,5323,54000012.0,Miner's Mine
#20U00QLVGC,#RVVQQ820,Turkey,28,4133,54000011.0,Spooky Town
#VPYRRL00J,#R88LPYYJ,Turkey,19,2178,54000008.0,Royal Arena
#20GLY9JQJC,#R88LPYYJ,Turkey,14,1255,54000004.0,Spell Valley
#2G8J2UJJQ,#GRL02Y2R,Turkey,39,7825,54000017.0,Boot Camp
#C92LJQGP9,#GRL02Y2R,Turkey,36,6850,54000015.0,Silent Sanctuary
#CVG0LYYJ,#GRL02Y2R,Turkey,35,6319,54000014.0,Royal Crypt
#20YR8U2YLG,#GRL02Y2R,Turkey,35,4664,54000056.0,Serenity Peak
#V28UG2U8G,#GRL02Y2R,Turkey,28,3800,54000011.0,Spooky Town
#20Q9JGGUVL,#GRL02Y2R,Turkey,21,2474,54000009.0,Frozen Peak
#C99GYV2L0,#QLU2G9RL,Turkey,55,10000,54000031.0,Legendary Arena
#JPCRJG02R,#QLU2G9RL,Turkey,56,10000,54000031.0,Legendary Arena
#2YLC0LYYG,#QLU2G9RL,Turkey,52,10000,54000031.0,Legendary Arena
#JGCVJL9UU,#QLU2G9RL,Turkey,32,7214,54000016.0,Dragon Spa
#209LV02V2L,#QLU2G9RL,Turkey,28,5408,54000012.0,Miner's Mine
#2L00G0CP0,#GRVCQGCR,Turkey,44,10000,54000031.0,Legendary Arena
#LYYY0RUPL,#GRVCQGCR,Turkey,46,10000,54000031.0,Legendary Arena
#R9J8V9RGL,#GRVCQGCR,Turkey,46,10000,54000031.0,Legendary Arena
#VY0V8V8L,#GRVCQGCR,Turkey,59,10000,54000031.0,Legendary Arena
#2822PR8UL,#GRVCQGCR,Turkey,42,9719,54000031.0,Legendary Arena
#RVC2LVVPG,#GRVCQGCR,Turkey,40,8613,54000019.0,PANCAKES!
#VL2VVUJLP,#R2YVPU8J,Turkey,6,369,54000002.0,Bone Pit
#YUU892UL0,#G8CQC9YL,Turkey,63,10000,54000031.0,Legendary Arena
#P2LCYUQ8C,#G8CQC9YL,Turkey,53,9382,54000020.0,Valkalla
#22YP2QUU0,#G8CQC9YL,Turkey,65,9205,54000020.0,Valkalla
#QJ2LYYL9,#G8CQC9YL,Turkey,42,8057,54000018.0,Clash Fest
#CVVCLGRC9,#G8CQC9YL,Turkey,31,6200,54000014.0,Royal Crypt
#PGC0U9Q,#GYYJLULG,Turkey,71,10000,54000031.0,Legendary Arena
#2090LCPR00,#GYYJLULG,Turkey,46,9462,54000020.0,Valkalla
#JCGVU2QR8,#GYYJLULG,Turkey,29,6372,54000014.0,Royal Crypt
#GQL9VRVY8,#QC0CQ9VU,Turkey,38,8089,54000018.0,Clash Fest
#2090J0YPYQ,#QC0CQ9VU,Turkey,33,6359,54000014.0,Royal Crypt
#URJRJPQQ8,#QC0CQ9VU,Turkey,37,5515,54000013.0,Executioner's Kitchen
#VPUUV0GVU,#QC0CQ9VU,Turkey,34,5423,54000012.0,Miner's Mine
#8JUYPQ2VG,#QC0CQ9VU,Turkey,33,5175,54000012.0,Miner's Mine
#VCVP0LULL,#QC0CQ9VU,Turkey,10,1145,54000004.0,Spell Valley
#20UV8J0L9,#G9CLGPRJ,Turkey,42,7269,54000016.0,Dragon Spa
#8G2CYR0R,#G9CLGPRJ,Turkey,33,5507,54000013.0,Executioner's Kitchen
#VJJL0QYRG,#G9CLGPRJ,Turkey,28,4539,54000055.0,Rascal's Hideout
#GPGCU2YPJ,#G9CLGPRJ,Turkey,24,3994,54000011.0,Spooky Town
#CLLQJ9QY0,#GLUPR2JC,Turkey,45,8787,54000019.0,PANCAKES!
#VJLUR0Q99,#GLUPR2JC,Turkey,31,7267,54000016.0,Dragon Spa
#V0CYGU8P8,#GLUPR2JC,Turkey,34,7003,54000016.0,Dragon Spa
#UPURJPURC,#GJ0CVUQJ,Turkey,38,7088,54000016.0,Dragon Spa
#200GQUVLLR,#GJ0CVUQJ,Turkey,35,6121,54000014.0,Royal Crypt
#208PLJURVG,#G92LL89P,Turkey,27,3558,54000024.0,Electro Valley
#209JR29088,#G92LL89P,Turkey,23,2360,54000009.0,Frozen Peak
#V88QPPQ0G,#GQQL2P22,Turkey,47,9059,54000020.0,Valkalla
#VQJQ99CPQ,#GQQL2P22,Turkey,32,5126,54000012.0,Miner's Mine
#CRGR90YCV,#GGUR99JJ,Turkey,26,4350,54000055.0,Rascal's Hideout
#2029UC9ULQ,#GGUR99JJ,Turkey,13,1000,54000004.0,Spell Valley
#V8CVLJRGL,#GGUR99JJ,Turkey,7,600,54000003.0,Barbarian Bowl
#V99V9GYCY,#GGUR99JJ,Turkey,5,197,54000001.0,Goblin Stadium
#89V2VJRR8,#Q9G900UR,Turkey,39,7233,54000016.0,Dragon Spa
#JQCY0CC2Y,#Q9G900UR,Turkey,29,3663,54000024.0,Electro Valley
#U8LRQQLCL,#Q9G900UR,Turkey,18,1343,54000005.0,Builder's Workshop
#C2CLQJLQJ,#RCUUJC0U,Turkey,35,6876,54000015.0,Silent Sanctuary
#2089QPPVPR,#RCUUJC0U,Turkey,34,6241,54000014.0,Royal Crypt
#20P0Q0JJ9Y,#RCUUJC0U,Turkey,28,5019,54000012.0,Miner's Mine
#VVV8QRL8G,#RCUUJC0U,Turkey,32,4730,54000056.0,Serenity Peak
#URQUR8YGU,#RCUUJC0U,Turkey,29,4657,54000056.0,Serenity Peak
#209YUU02QU,#RCUUJC0U,Turkey,21,2300,54000009.0,Frozen Peak
#UUYJ0QYP2,#RJCU2P0R,Turkey,34,6683,54000015.0,Silent Sanctuary
#YVL8LGG98,#J0UVVYUV,Turkey,31,5840,54000013.0,Executioner's Kitchen
#20GV0CR9R0,#J0UVVYUV,Turkey,23,3308,54000007.0,Hog Mountain
#20YYU9PY0C,#GY0CCLU0,Turkey,37,6768,54000015.0,Silent Sanctuary
#UY29L0G9P,#GY0CCLU0,Turkey,34,5863,54000013.0,Executioner's Kitchen
#VUYC9PVPJ,#GY0CCLU0,Turkey,33,4785,54000056.0,Serenity Peak
#2089JUGCV2,#GY0CCLU0,Turkey,19,2067,54000008.0,Royal Arena
#V2QJGV0P8,#GY0CCLU0,Turkey,18,1492,54000005.0,Builder's Workshop
#CPQGL0Y2Q,#GRJUYQQ9,Turkey,41,6229,54000014.0,Royal Crypt
#V989YJJL8,#RG2Y2UJQ,Turkey,40,7159,54000016.0,Dragon Spa
#20L2QYRJQ8,#RG2Y2UJQ,Turkey,25,3285,54000007.0,Hog Mountain
#20R0JPPL9V,#RG2Y2UJQ,Turkey,22,2212,54000008.0,Royal Arena
#JGYLYPYUL,#R009RR2R,Turkey,56,10000,54000031.0,Legendary Arena
#8UQLCV02Q,#R009RR2R,Turkey,44,10000,54000031.0,Legendary Arena
#VYJLY0RV,#R009RR2R,Turkey,57,10000,54000031.0,Legendary Arena
#QJVU0Y8L,#R009RR2R,Turkey,44,8845,54000019.0,PANCAKES!
#CPLGCV9LU,#R009RR2R,Turkey,49,8823,54000019.0,PANCAKES!
#PGL29PJQ,#R009RR2R,Turkey,36,6674,54000015.0,Silent Sanctuary
#RJ8QR82CJ,#R009RR2R,Turkey,23,2734,54000010.0,Jungle Arena
#VLLPG080R,#R009RR2R,Turkey,12,1124,54000004.0,Spell Valley
#20CCPYPG8Y,#R009RR2R,Turkey,11,1005,54000004.0,Spell Valley
#VYQ888VGV,#RRP9PR00,Turkey,13,1191,54000004.0,Spell Valley
#VL2CL20P9,#RCVGJ9JL,Turkey,43,8202,54000018.0,Clash Fest
#VCYQ2UYV2,#RCVGJ9JL,Turkey,52,8160,54000018.0,Clash Fest
#VYJ2Q8U9Y,#RCVGJ9JL,Turkey,29,3861,54000011.0,Spooky Town
#20LP0U02UR,#RCVGJ9JL,Turkey,21,2458,54000009.0,Frozen Peak
#VPYRQRR92,#RCVGJ9JL,Turkey,18,2126,54000008.0,Royal Arena
#V0V8J2UGV,#RCVGJ9JL,Turkey,17,1701,54000006.0,P.E.K.K.A's Playhouse
#V0CL99J28,#RCVGJ9JL,Turkey,18,1601,54000006.0,P.E.K.K.A's Playhouse
#VU0YL2L2C,#R0G29980,Turkey,53,10000,54000031.0,Legendary Arena
#UU0YLPU9J,#R0G29980,Turkey,28,3658,54000024.0,Electro Valley
#U9RRGRVGQ,#G8CYVRL8,Turkey,26,4204,54000055.0,Rascal's Hideout
#UYY299JQQ,#G8CYVRL8,Turkey,20,3577,54000024.0,Electro Valley
#LLGGPJL82,#GYC2RQLP,Turkey,45,8840,54000019.0,PANCAKES!
#JJLRVULCY,#GYC2RQLP,Turkey,44,8231,54000018.0,Clash Fest
#PVVV28YV2,#GYC2RQLP,Turkey,41,8209,54000018.0,Clash Fest
#V9GG2RR9Q,#GYC2RQLP,Turkey,41,7742,54000017.0,Boot Camp
#UVRRRRVGJ,#GYC2RQLP,Turkey,41,7273,54000016.0,Dragon Spa
#VR0YV0VJL,#GYC2RQLP,Turkey,39,7139,54000016.0,Dragon Spa
#C0LJVPU0Y,#GYC2RQLP,Turkey,39,7119,54000016.0,Dragon Spa
#8C9LPRUR,#GYC2RQLP,Turkey,55,7061,54000016.0,Dragon Spa
#VUJL9JLQP,#GYC2RQLP,Turkey,36,6655,54000015.0,Silent Sanctuary
#UUJP8YVR0,#GYC2RQLP,Turkey,38,6532,54000015.0,Silent Sanctuary
#V92YPJVRC,#GYC2RQLP,Turkey,32,6507,54000015.0,Silent Sanctuary
#VRJVL0U99,#GYC2RQLP,Turkey,33,6312,54000014.0,Royal Crypt
#20YPCCYPUJ,#GYC2RQLP,Turkey,35,6208,54000014.0,Royal Crypt
#ULL80QUC2,#GYC2RQLP,Turkey,34,6195,54000014.0,Royal Crypt
#20LPYUCCV0,#GYC2RQLP,Turkey,31,6144,54000014.0,Royal Crypt
#CCULPJCGC,#GYC2RQLP,Turkey,36,6033,54000014.0,Royal Crypt
#UUYPR09QC,#GYC2RQLP,Turkey,39,6030,54000014.0,Royal Crypt
#PCGR2LP9C,#GYC2RQLP,Turkey,35,5940,54000013.0,Executioner's Kitchen
#V0G8QRJVV,#GYC2RQLP,Turkey,28,5153,54000012.0,Miner's Mine
#V0PLR8GCU,#GYC2RQLP,Turkey,30,4732,54000056.0,Serenity Peak
#UUV2QG228,#GRPCV922,Turkey,49,7209,54000016.0,Dragon Spa
#RCL8RLYVP,#GRPCV922,Turkey,29,5507,54000013.0,Executioner's Kitchen
#J0RRUL8YL,#GRPCV922,Turkey,31,5099,54000012.0,Miner's Mine
#RYY2GVCY8,#GRPCV922,Turkey,31,4811,54000056.0,Serenity Peak
#U8JGL20G0,#GYQPPQ8U,Turkey,38,7160,54000016.0,Dragon Spa
#20PP02UGLQ,#GYQPPQ8U,Turkey,30,4383,54000055.0,Rascal's Hideout
#VR8J8JCCY,#R0RQ2UQP,Turkey,28,4373,54000055.0,Rascal's Hideout
#JLJVQG9CV,#R0RQ2UQP,Turkey,28,4242,54000055.0,Rascal's Hideout
#VQ2CGY9LQ,#R0RQ2UQP,Turkey,26,3335,54000007.0,Hog Mountain
#200YU8RCLQ,#R0RQ2UQP,Turkey,24,2730,54000010.0,Jungle Arena
#U0GRYU0P2,#GLUYU8JU,Turkey,45,9109,54000020.0,Valkalla
#G902L0UPV,#GLUYU8JU,Turkey,38,7893,54000017.0,Boot Camp
#UULPJ0PQ0,#GLUYU8JU,Turkey,35,6530,54000015.0,Silent Sanctuary
#20L2L0Q9YR,#GLUYU8JU,Turkey,19,2324,54000009.0,Frozen Peak
#V90L80LRU,#J0JG9GU2,Turkey,32,5749,54000013.0,Executioner's Kitchen
#VVY2L2VGU,#J0JG9GU2,Turkey,32,5504,54000013.0,Executioner's Kitchen
#VU0JUJ0QJ,#J0JG9GU2,Turkey,22,1965,54000006.0,P.E.K.K.A's Playhouse
#VCRQPJCLC,#J0JG9GU2,Turkey,12,1025,54000004.0,Spell Valley
#20JVGPYR9Y,#J0JG9GU2,Turkey,8,791,54000003.0,Barbarian Bowl
#UPV0LUQQQ,#R2YGPUG2,Turkey,44,9010,54000020.0,Valkalla
#208YG0CJL2,#R2YGPUG2,Turkey,27,4200,54000055.0,Rascal's Hideout
#VV9UQC9V9,#R2YGPUG2,Turkey,27,3827,54000011.0,Spooky Town
#UURUCYV0C,#R2YGPUG2,Turkey,26,3615,54000024.0,Electro Valley
#208PRGU08J,#R2YGPUG2,Turkey,22,2632,54000010.0,Jungle Arena
#20YU8C89R8,#R2YGPUG2,Turkey,16,1540,54000005.0,Builder's Workshop
#UVQU9YC2Q,#GY0U8PJP,Turkey,32,5088,54000012.0,Miner's Mine
#2009RYJ9V9,#GY0U8PJP,Turkey,27,3726,54000024.0,Electro Valley
#VUG0RPCYG,#QU0CJUGP,Turkey,43,8684,54000019.0,PANCAKES!
#U0V8GL0Y0,#QU0CJUGP,Turkey,51,8100,54000018.0,Clash Fest
#UQ08P2LP2,#QU0CJUGP,Turkey,40,7353,54000016.0,Dragon Spa
#UQYCQQLCC,#QU0CJUGP,Turkey,39,7162,54000016.0,Dragon Spa
#202QV0L0PV,#QU0CJUGP,Turkey,36,7119,54000016.0,Dragon Spa
#VL0VLC2VJ,#QU0CJUGP,Turkey,33,5888,54000013.0,Executioner's Kitchen
#CGGYJLQRL,#QU0CJUGP,Turkey,32,5240,54000012.0,Miner's Mine
#V90Q98PVQ,#QU0CJUGP,Turkey,25,3551,54000024.0,Electro Valley
#UQLRJPL2C,#QU0CJUGP,Turkey,23,2544,54000009.0,Frozen Peak
#UQC002R9L,#QU0CJUGP,Turkey,23,2482,54000009.0,Frozen Peak
#VQG9P2V8V,#RRJUVRV0,Turkey,32,5228,54000012.0,Miner's Mine
#20GLL89G0Y,#RRJUVRV0,Turkey,28,4366,54000055.0,Rascal's Hideout
#VPJ9R0PYY,#RRJUVRV0,Turkey,10,1333,54000005.0,Builder's Workshop
#20PU0C0VRJ,#R0CQJU9C,Turkey,20,2092,54000008.0,Royal Arena
#20PGQCGRUP,#R0CQJU9C,Turkey,12,1004,54000004.0,Spell Valley
#VPCPPJPLV,#G2UJRRLY,Turkey,53,9751,54000031.0,Legendary Arena
#PJLLR0QRL,#G2UJRRLY,Turkey,41,8414,54000018.0,Clash Fest
#PGJYR2VJ,#G2UJRRLY,Turkey,41,7847,54000017.0,Boot Camp
#9UU9888GC,#G2UJRRLY,Turkey,37,7287,54000016.0,Dragon Spa
#QPPRL2QC,#G2UJRRLY,Turkey,32,7120,54000016.0,Dragon Spa
#VY9JVU0CR,#R28CYPY8,Turkey,25,3660,54000024.0,Electro Valley
#20UJL8Q2RP,#R28CYPY8,Turkey,7,543,54000002.0,Bone Pit
#UQ9QR8CYP,#GL8GVJL0,Turkey,31,4664,54000056.0,Serenity Peak
#CRUPRC9PL,#GL8GVJL0,Turkey,16,1600,54000006.0,P.E.K.K.A's Playhouse
#CV0GPC9PY,#R09R2L88,Turkey,33,6512,54000015.0,Silent Sanctuary
#20088PQCPJ,#R09R2L88,Turkey,35,6356,54000014.0,Royal Crypt
#8CUQRY2P,#U920VGJ,Turkey,36,7119,54000016.0,Dragon Spa
#UG8VR0L2P,#U920VGJ,Turkey,27,4761,54000056.0,Serenity Peak
#202P8RUL2C,#U920VGJ,Turkey,19,2600,54000010.0,Jungle Arena
#VY0J2V2CC,#RCUCRVYU,Turkey,7,722,54000003.0,Barbarian Bowl
#VPC8UJ0C2,#RCUCRVYU,Turkey,7,640,54000003.0,Barbarian Bowl
#20VYQY0V0C,#RCUCRVYU,Turkey,6,371,54000002.0,Bone Pit
#VYR8L2UPL,#RCUCRVYU,Turkey,2,282,54000001.0,Goblin Stadium
#VQYLJVYYC,#GYUQCY9Y,Turkey,33,5628,54000013.0,Executioner's Kitchen
#208PJY008L,#GYUQCY9Y,Turkey,27,3241,54000007.0,Hog Mountain
#V200C9PCV,#GRUQPLGV,Turkey,30,5500,54000013.0,Executioner's Kitchen
#LUP08UYJR,#GUPRVQL8,Turkey,29,4527,54000055.0,Rascal's Hideout
#V0U99RUC0,#GUPRVQL8,Turkey,14,1638,54000006.0,P.E.K.K.A's Playhouse
#V8GUL889U,#GLL9GPYU,Turkey,20,2475,54000009.0,Frozen Peak
#209PLQ9J8Q,#GLL9GPYU,Turkey,23,2401,54000009.0,Frozen Peak
#VY8VRVQQ9,#GLL9GPYU,Turkey,10,905,54000003.0,Barbarian Bowl
#200P0PQUU0,#G0YUCY8V,Turkey,25,3432,54000024.0,Electro Valley
#JQUJLY28L,#QCUJLYRC,Turkey,48,9728,54000031.0,Legendary Arena
#QQ8GQR900,#QCUJLYRC,Turkey,49,8907,54000019.0,PANCAKES!
#JR0G0G9RL,#QCUJLYRC,Turkey,44,8258,54000018.0,Clash Fest
#VUCJY2GGU,#QCUJLYRC,Turkey,38,7147,54000016.0,Dragon Spa
#LG9LP028L,#QCUJLYRC,Turkey,34,6193,54000014.0,Royal Crypt
#YQUJ099GL,#QCUJLYRC,Turkey,32,5051,54000012.0,Miner's Mine
#UU20YLCVJ,#QCUJLYRC,Turkey,30,5015,54000012.0,Miner's Mine
#V8ULG0LUP,#QCUJLYRC,Turkey,8,1087,54000004.0,Spell Valley
#UVR298PVC,#QCUJLYRC,Turkey,10,996,54000003.0,Barbarian Bowl
#20L22U02J0,#QCUJLYRC,Turkey,6,662,54000003.0,Barbarian Bowl
#VVQCJYCUL,#G8C0PQVC,Turkey,43,7396,54000016.0,Dragon Spa
#UCLPRJ22Y,#G8C0PQVC,Turkey,37,6724,54000015.0,Silent Sanctuary
#20YRUPY8J0,#QVR0PC80,Turkey,36,7236,54000016.0,Dragon Spa
#UVUY9CR9Y,#QVR0PC80,Turkey,28,4364,54000055.0,Rascal's Hideout
#VGJYRV0L2,#QVR0PC80,Turkey,24,3244,54000007.0,Hog Mountain
#20LRVRJ8PR,#QVR0PC80,Turkey,23,3000,54000007.0,Hog Mountain
#20YY200VJQ,#QVR0PC80,Turkey,8,540,54000002.0,Bone Pit
#209RRG99CY,#QVR0PC80,Turkey,6,484,54000002.0,Bone Pit
#CVPUUGPR0,#J0GGLYRU,Turkey,40,8017,54000018.0,Clash Fest
#URY0G8U8Q,#J0GGLYRU,Turkey,34,6536,54000015.0,Silent Sanctuary
#V9JRQJC2L,#J0GGLYRU,Turkey,15,1018,54000004.0,Spell Valley
#2YP28UV89,#GPJP2RQU,Turkey,31,5383,54000012.0,Miner's Mine
#VUJG9CPGQ,#GPJP2RQU,Turkey,27,5060,54000012.0,Miner's Mine
#UYCQ2PL9L,#GPJP2RQU,Turkey,23,2540,54000009.0,Frozen Peak
#20GC9Q2GRP,#R0V9LCLY,Turkey,24,2784,54000010.0,Jungle Arena
#CC9LRLURQ,#RJ09V9Q0,Turkey,27,3214,54000007.0,Hog Mountain
#20R909G9VP,#RJ09V9Q0,Turkey,13,1173,54000004.0,Spell Valley
#VLCQ80P0P,#RJ09V9Q0,Turkey,8,719,54000003.0,Barbarian Bowl
#VQ9U90LJ8,#GL9C8J2V,Turkey,14,1208,54000004.0,Spell Valley
#20V9YGVQLL,#GL9C8J2V,Turkey,12,1000,54000004.0,Spell Valley
#VPVY8LR22,#RUVQ8YC9,Turkey,13,1206,54000004.0,Spell Valley
#V0CJ20C29,#RUVQ8YC9,Turkey,12,1061,54000004.0,Spell Valley
#VJLRQ0PP8,#G2G2LPYC,Turkey,29,5063,54000012.0,Miner's Mine
#20209LGLY9,#G2G2LPYC,Turkey,29,4600,54000056.0,Serenity Peak
#V02CYV0J0,#G2G2LPYC,Turkey,30,4426,54000055.0,Rascal's Hideout
#VUR2U8QQU,#G2G2LPYC,Turkey,25,3801,54000011.0,Spooky Town
#V8JQCP22J,#G2G2LPYC,Turkey,20,2337,54000009.0,Frozen Peak
#VU0YGLR0Y,#R2UJUPJC,Turkey,26,4279,54000055.0,Rascal's Hideout
#V8JPRLG22,#R2UJUPJC,Turkey,20,1812,54000006.0,P.E.K.K.A's Playhouse
#20L8Q0QC2R,#R2UJUPJC,Turkey,14,1213,54000004.0,Spell Valley
#2002RPGR2R,#R2UJUPJC,Turkey,9,629,54000003.0,Barbarian Bowl
#20P92PQJJY,#GQ0CCURJ,Turkey,21,2365,54000009.0,Frozen Peak
#V2VQ2L9RQ,#GQ0CCURJ,Turkey,18,1507,54000005.0,Builder's Workshop
#VUGJ2YJ2C,#GCQCLYQL,Turkey,29,3800,54000011.0,Spooky Town
#20YULC88VC,#GCQCLYQL,Turkey,16,1600,54000006.0,P.E.K.K.A's Playhouse
#V29QP2GU0,#GCQCLYQL,Turkey,17,1364,54000005.0,Builder's Workshop
#VYYRGC2P8,#GCQCLYQL,Turkey,9,1000,54000004.0,Spell Valley
#URQYUGY20,#R2C2RVY2,Turkey,35,6620,54000015.0,Silent Sanctuary
#20L0Y209QU,#R2C2RVY2,Turkey,33,5875,54000013.0,Executioner's Kitchen
#208GPCQ290,#R2C2RVY2,Turkey,30,5000,54000012.0,Miner's Mine
#V09J9QYGU,#R2C2RVY2,Turkey,30,4600,54000056.0,Serenity Peak
#20U8RY8QUJ,#R2C2RVY2,Turkey,18,1877,54000006.0,P.E.K.K.A's Playhouse
#VLC09Q8JC,#R2C2RVY2,Turkey,7,666,54000003.0,Barbarian Bowl
#VGL8P0C9Q,#R2C2RVY2,Turkey,20,2109,54000008.0,Royal Arena
#LR0RY2L0Y,#GQUQ0GYG,Turkey,66,10000,54000031.0,Legendary Arena
#88022002R,#GQUQ0GYG,Turkey,58,10000,54000031.0,Legendary Arena
#YLYP0GCPY,#GQUQ0GYG,Turkey,57,10000,54000031.0,Legendary Arena
#JRPC90J8J,#GQUQ0GYG,Turkey,53,9590,54000031.0,Legendary Arena
#CCCJR28L8,#GQUQ0GYG,Turkey,37,8122,54000018.0,Clash Fest
#20YLRPVQLG,#GQUQ0GYG,Turkey,39,6993,54000015.0,Silent Sanctuary
#QP9GU09YQ,#GQUQ0GYG,Turkey,32,5905,54000013.0,Executioner's Kitchen
#20LJJ9G9V8,#GQUQ0GYG,Turkey,15,1767,54000006.0,P.E.K.K.A's Playhouse
#UJJLQGRP9,#G9QLP9C0,Turkey,36,7204,54000016.0,Dragon Spa
#V9PQGPY9L,#G9QLP9C0,Turkey,25,3805,54000011.0,Spooky Town
#209QLYGQP9,#R28J9UUY,Turkey,25,2421,54000009.0,Frozen Peak
#20YQ82LL9Y,#R28J9UUY,Turkey,18,1510,54000005.0,Builder's Workshop
#VQ8QRUCLU,#GY2P80Y2,Turkey,35,5873,54000013.0,Executioner's Kitchen
#LULJUYC2P,#GQR8GPJ8,Turkey,29,5085,54000012.0,Miner's Mine
#GC2YULGV9,#GQR8GPJ8,Turkey,23,2407,54000009.0,Frozen Peak
#9GVJRJGP,#G82LPPQP,Turkey,55,10000,54000031.0,Legendary Arena
#2GUGVCC20,#G82LPPQP,Turkey,52,10000,54000031.0,Legendary Arena
#VL0GR09L2,#G82LPPQP,Turkey,46,9088,54000020.0,Valkalla
#VUJLJJRUL,#G82LPPQP,Turkey,38,8146,54000018.0,Clash Fest
#200G8GJL2V,#G82LPPQP,Turkey,40,8137,54000018.0,Clash Fest
#2Q0PJYR08,#QUY9L0U0,Turkey,43,8614,54000019.0,PANCAKES!
#2R9UGPV82,#QUY9L0U0,Turkey,52,8439,54000018.0,Clash Fest
#RVYR9VQRG,#QUY9L0U0,Turkey,36,7003,54000016.0,Dragon Spa
#PPVV0LR9G,#QUY9L0U0,Turkey,37,6789,54000015.0,Silent Sanctuary
#PRUUGUY2Q,#QUY9L0U0,Turkey,39,6615,54000015.0,Silent Sanctuary
#J8990CUU8,#QUY9L0U0,Turkey,31,5077,54000012.0,Miner's Mine
#QCCLPPVG0,#GYPLGCVJ,Turkey,23,2600,54000010.0,Jungle Arena
#VY9PLGLJL,#GYPLGCVJ,Turkey,18,1657,54000006.0,P.E.K.K.A's Playhouse
#UCR2G08QL,#GRV2VLRL,Turkey,33,5619,54000013.0,Executioner's Kitchen
#VQJU02R0G,#GRV2VLRL,Turkey,34,5542,54000013.0,Executioner's Kitchen
#UVQQR9Y2L,#GLYQGCC2,Turkey,43,8214,54000018.0,Clash Fest
#QG9QQP8LP,#GLYQGCC2,Turkey,39,7530,54000017.0,Boot Camp
#20CYR2JJCU,#GLYQGCC2,Turkey,27,4320,54000055.0,Rascal's Hideout
#20LPP9U289,#GLYQGCC2,Turkey,22,2724,54000010.0,Jungle Arena
#V9CYYP09G,#GLYQGCC2,Turkey,16,2021,54000008.0,Royal Arena
#VPCG20YG0,#GLUUQRQL,Turkey,24,3400,54000024.0,Electro Valley
#V8GP8GVUL,#GLUUQRQL,Turkey,21,2448,54000009.0,Frozen Peak
#V8008GJRC,#GLUUQRQL,Turkey,21,2207,54000008.0,Royal Arena
#VPR0CVPVV,#GYUQUVPU,Turkey,34,6032,54000014.0,Royal Crypt
#209YVCP2U8,#GYUQUVPU,Turkey,16,1212,54000004.0,Spell Valley
#20JU0GQGR9,#GYUQUVPU,Turkey,14,1164,54000004.0,Spell Valley
#8CGYUVLV,#QVGPU92G,Turkey,48,10000,54000031.0,Legendary Arena
#RURR2YU88,#QVGPU92G,Turkey,49,9362,54000020.0,Valkalla
#V0PJVCGQU,#QVGPU92G,Turkey,41,9354,54000020.0,Valkalla
#V8GQ8C9VP,#QVGPU92G,Turkey,45,9191,54000020.0,Valkalla
#CRLVCCQUQ,#QVGPU92G,Turkey,43,9026,54000020.0,Valkalla
#8UJQ2JCJ,#QVGPU92G,Turkey,61,9000,54000020.0,Valkalla
#LC8Q0P09U,#QVGPU92G,Turkey,41,8560,54000019.0,PANCAKES!
#88YYQP082,#QVGPU92G,Turkey,40,8292,54000018.0,Clash Fest
#PGL2JJR2U,#QVGPU92G,Turkey,40,8291,54000018.0,Clash Fest
#QPURLCLYQ,#QVGPU92G,Turkey,37,8242,54000018.0,Clash Fest
#UV8V0UVPR,#QVGPU92G,Turkey,41,8176,54000018.0,Clash Fest
#82LVV8C8G,#QVGPU92G,Turkey,43,8090,54000018.0,Clash Fest
#QU2J0YPJ8,#QVGPU92G,Turkey,38,7656,54000017.0,Boot Camp
#RY8RYUPU,#QVGPU92G,Turkey,37,7507,54000017.0,Boot Camp
#CJYLGQJLP,#QVGPU92G,Turkey,37,6907,54000015.0,Silent Sanctuary
#UQRJ829QJ,#QVGPU92G,Turkey,13,1186,54000004.0,Spell Valley
#RC0U9JVUQ,#G29PQCJQ,Turkey,46,10000,54000031.0,Legendary Arena
#8RGVRPJ9V,#G29PQCJQ,Turkey,55,10000,54000031.0,Legendary Arena
#2GVUPUQ9L,#G29PQCJQ,Turkey,62,10000,54000031.0,Legendary Arena
#90RC8U80L,#G29PQCJQ,Turkey,64,10000,54000031.0,Legendary Arena
#28CUVQQJY,#G29PQCJQ,Turkey,44,10000,54000031.0,Legendary Arena
#2L08PUGY0,#G29PQCJQ,Turkey,61,10000,54000031.0,Legendary Arena
#GGCQCY2P0,#G29PQCJQ,Turkey,57,10000,54000031.0,Legendary Arena
#RP090Q2CC,#G29PQCJQ,Turkey,59,10000,54000031.0,Legendary Arena
